s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4952863E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4952863E-002, 2.2111320E-003
 1.0027452E+000, 1.9614776E+002,-6.7786068E+001,-1.0984911E+002,-3.9101244E+000, 2.5626959E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7716240E+000, 1.4858723E+001, 1.1407185E-002
 2.0026050E+000, 6.0649480E+002,-1.9274281E+002,-3.8904854E+002,-4.3867947E+000, 6.2944173E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7909693E+001, 2.0946098E+001, 1.9521881E-002
 3.0034716E+000, 8.2462865E+002,-2.5850707E+002,-5.2469889E+002,-2.0854313E+001, 6.5964558E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8567138E+001, 2.1228026E+001, 2.1409461E-002
 4.0015759E+000, 1.2013631E+003,-3.8472799E+002,-7.3116351E+002,-6.4419541E+001, 6.9484453E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9260477E+001, 2.1746892E+001, 2.1694657E-002
 5.0048079E+000, 9.9849740E+002,-3.2432195E+002,-5.8641047E+002,-8.9873125E+001, 6.9990922E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2113453E+000,-1.4082363E+000, 2.1733639E-002
 6.0070672E+000, 1.0337087E+003,-3.3641048E+002,-5.8847600E+002,-9.3735619E+001, 7.0848207E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3627402E+001, 1.5795058E+001, 2.1738931E-002
 7.0041261E+000, 9.6289730E+002,-3.1724085E+002,-5.3356012E+002,-1.0480622E+002, 6.8462142E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3212576E+000, 7.9747355E+000, 2.1739642E-002
 8.0054770E+000, 9.5274256E+002,-3.1536714E+002,-5.1256474E+002,-1.1765565E+002, 6.8713427E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5055090E+000, 7.8421679E+000, 2.1739738E-002
 9.0072193E+000, 1.0037997E+003,-3.3419541E+002,-5.2392507E+002,-1.3824788E+002, 6.8382118E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8549825E+000, 8.1151130E+000, 2.1739751E-002
 1.0004331E+001, 1.0555587E+003,-3.5017887E+002,-5.4879707E+002,-1.4650024E+002, 6.8708243E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2689881E+000, 1.0769622E+001, 2.1739753E-002
 1.1004589E+001, 9.4760171E+002,-3.1801527E+002,-4.8041451E+002,-1.4831299E+002, 6.8301395E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4095964E+000, 1.5419579E+000, 2.1739753E-002
 1.2000489E+001, 9.8843969E+002,-3.3188883E+002,-5.0499964E+002,-1.4144728E+002, 6.5749572E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9107963E+000, 1.0761438E+001, 2.1739753E-002
 1.3009670E+001, 9.7607553E+002,-3.2881581E+002,-4.9746689E+002,-1.4132473E+002, 5.8186498E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5960847E+000, 9.0499567E+000, 2.1739753E-002
 1.4001786E+001, 1.0514553E+003,-3.5593434E+002,-5.3999755E+002,-1.4718808E+002, 5.1449501E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0907805E+000, 8.8497977E+000, 2.1739753E-002
 1.5008034E+001, 1.0442467E+003,-3.5648204E+002,-5.3415623E+002,-1.5067387E+002, 6.2487105E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0903687E+000, 3.5594062E+000, 2.1739753E-002
 1.6004358E+001, 9.6505557E+002,-3.3061322E+002,-4.8163137E+002,-1.4854270E+002, 6.2951615E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3353844E+000, 4.8978028E+000, 2.1739753E-002
 1.7003696E+001, 9.9089393E+002,-3.3903081E+002,-4.9334297E+002,-1.4611814E+002, 6.3241370E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0003963E+001, 1.3034437E+001, 2.1739753E-002
 1.8001076E+001, 1.0293717E+003,-3.5251602E+002,-5.1682108E+002,-1.5307508E+002, 6.3934724E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3777366E+000, 7.5988651E+000, 2.1739753E-002
 1.9008324E+001, 9.3624444E+002,-3.2480272E+002,-4.5416727E+002,-1.5289571E+002, 6.6187347E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8467516E+000, 5.0406135E+000, 2.1739753E-002
 2.0004881E+001, 1.0366773E+003,-3.5887891E+002,-5.0741265E+002,-1.6201705E+002, 6.6340323E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1296128E+000, 9.0320690E+000, 2.1739753E-002
 2.1005014E+001, 9.9441838E+002,-3.4872161E+002,-4.6639974E+002,-1.6417800E+002, 6.7021653E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4039138E+001, 1.5789242E+001, 2.1739753E-002
 2.2000246E+001, 9.6546104E+002,-3.4215738E+002,-4.4637721E+002,-1.6818709E+002, 6.6656258E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2042883E+000, 9.4059234E+000, 2.1739753E-002
 2.3000647E+001, 1.0690428E+003,-3.7921526E+002,-5.1180546E+002,-1.8027633E+002, 6.4821262E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8506996E+000,-1.6060581E+000, 2.1739753E-002
 2.4002455E+001, 9.1113272E+002,-3.3051589E+002,-4.0012327E+002,-1.7635617E+002, 6.4514413E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4010170E+000, 4.7825473E+000, 2.1739753E-002
 2.5002691E+001, 1.0171607E+003,-3.6400031E+002,-4.5479363E+002,-1.7992383E+002, 6.7732938E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6453173E+001, 1.9120213E+001, 2.1739753E-002
 2.6002033E+001, 1.0220173E+003,-3.6985686E+002,-4.4645329E+002,-1.9420990E+002, 6.6841865E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5524796E+000, 1.2165662E+001, 2.1739753E-002
 2.7000101E+001, 9.8690945E+002,-3.6306695E+002,-4.1108935E+002,-1.9979017E+002, 6.7203876E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1620515E+001, 1.3635021E+001, 2.1739753E-002
 2.8008339E+001, 9.7456058E+002,-3.6310745E+002,-3.9848678E+002,-2.0728436E+002, 6.4862174E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2488516E+000, 6.3306104E+000, 2.1739753E-002
 2.9003206E+001, 1.0311137E+003,-3.8321945E+002,-4.2743774E+002,-2.0941750E+002, 6.4470240E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2626583E+000, 1.1683741E+001, 2.1739753E-002
 3.0002403E+001, 1.0124788E+003,-3.7843884E+002,-4.1793789E+002,-2.0859225E+002, 5.5519586E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0727054E+000, 8.0650306E+000, 2.1739753E-002
 3.1007244E+001, 9.7401243E+002,-3.7224559E+002,-3.8338007E+002,-2.1025470E+002, 5.0951072E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1293011E+000, 8.6415881E+000, 2.1739753E-002
 3.2003231E+001, 1.0329454E+003,-3.9383847E+002,-4.1521306E+002,-2.1665600E+002, 3.6497944E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8818932E+000, 7.6028785E+000, 2.1739753E-002
 3.3003819E+001, 1.0227371E+003,-3.9250790E+002,-4.0474830E+002,-2.1588702E+002, 5.0425750E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9832490E+000, 1.0098155E+001, 2.1739753E-002
 3.4006737E+001, 9.9971167E+002,-3.8838950E+002,-3.8851804E+002,-2.1724413E+002, 5.8697081E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5264983E+000, 6.1469639E+000, 2.1739753E-002
 3.5008331E+001, 9.5776250E+002,-3.7506661E+002,-3.6664675E+002,-2.1204275E+002, 5.9520935E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8902545E+000, 4.6016018E+000, 2.1739753E-002
